27511753.78	-26.23	0.00	
27511754.64	-25.98	0.00	
27511755.50	-26.08	0.00	
27511756.36	-25.89	0.00	
27511757.23	-26.54	0.00	
27511758.11	-25.91	0.00	
27511758.97	-25.82	0.00	
27511759.84	-25.97	0.00	
27511760.71	-26.21	0.00	
27511761.58	-25.72	0.00	
27511762.43	-25.78	0.00	
27511763.29	-25.91	0.00	
27511764.16	-25.53	0.00	
27511765.02	-25.76	0.00	
27511765.89	-25.88	0.00	
27511766.75	-26.38	0.00	
27511767.65	-26.08	0.00	
27511768.52	-25.77	0.00	
27511769.39	-25.92	0.00	
27511770.25	-26.09	0.00	
27511771.11	-25.86	0.00	
27511771.98	-25.83	0.00	
27511772.84	-25.69	0.00	
27511773.70	-25.91	0.00	
27511774.56	-25.99	0.00	
27511775.42	-25.76	0.00	
27511776.28	-25.84	0.00	
27511777.14	-26.03	0.00	
27511778.01	-25.58	0.00	
27511778.89	-25.80	0.00	
27511779.75	-25.62	0.00	
27511780.63	-25.82	0.00	
27511781.49	-25.72	0.00	
27511782.35	-25.81	0.00	
27511783.21	-25.80	0.00	
27511784.08	-25.83	0.00	
27511784.95	-25.97	0.00	
27511785.81	-25.46	0.00	
27511786.69	-25.95	0.00	
27511787.57	-25.98	0.00	
27511788.45	-25.86	0.00	
27511789.32	-25.66	0.00	
27511790.17	-25.70	0.00	
27511791.04	-25.53	0.00	
27511791.90	-25.88	0.00	
27511792.76	-25.82	0.00	
27511793.62	-25.72	0.00	
27511794.50	-25.62	0.00	
27511795.45	-25.42	0.00	
27511796.55	-25.60	0.00	
27511797.43	-25.67	0.00	
27511798.29	-25.71	0.00	
27511799.15	-25.38	0.00	
27511800.03	-26.00	0.00	
27511800.90	-25.78	0.00	
27511801.75	-25.42	0.00	
27511802.62	-25.72	0.00	
27511803.50	-25.47	0.00	
27511804.38	-25.24	0.00	
27511805.23	-25.24	0.00	
27511806.10	-25.71	0.00	
27511806.96	-25.59	0.00	
27511807.82	-25.76	0.00	
27511808.68	-25.44	0.00	
27511809.55	-25.20	0.00	
27511810.41	-25.71	0.00	
27511811.28	-24.98	0.00	
27511812.13	-25.56	0.00	
27511813.00	-25.68	0.00	
27511813.86	-25.46	0.00	
27511814.72	-25.38	0.00	
27511815.58	-25.40	0.00	
27511816.45	-25.20	0.00	
27511817.31	-25.23	0.00	
27511818.18	-25.30	0.00	
27511819.04	-25.24	0.00	
27511819.91	-25.38	0.00	
27511820.78	-25.29	0.00	
27511821.66	-25.41	0.00	
27511822.53	-25.41	0.00	
27511823.40	-25.61	0.00	
27511824.27	-25.40	0.00	
27511825.21	-25.31	0.00	
27511826.40	-25.33	0.00	
27511827.29	-25.18	0.00	
27511828.16	-25.31	0.00	
27511829.03	-25.32	0.00	
27511829.89	-25.02	0.00	
27511830.75	-25.38	0.00	
27511831.62	-25.02	0.00	
27511832.48	-25.27	0.00	
27511833.34	-24.99	0.00	
27511834.21	-25.13	0.00	
27511835.07	-25.12	0.00	
27511835.93	-25.29	0.00	
27511836.80	-25.34	0.00	
27511837.67	-25.27	0.00	
27511838.54	-25.22	0.00	
27511839.41	-25.05	0.00	
27511840.26	-25.21	0.00	
27511841.12	-25.23	0.00	
27511841.99	-24.91	0.00	
27511842.85	-24.79	0.00	
27511843.72	-24.98	0.00	
27511844.59	-25.21	0.00	
27511845.46	-25.04	0.00	
27511846.34	-25.04	0.00	
27511847.21	-25.18	0.00	
27511848.07	-24.86	0.00	
27511848.94	-24.94	0.00	
27511849.81	-25.00	0.00	
27511850.68	-25.13	0.00	
27511851.56	-24.98	0.00	
27511852.42	-24.82	0.00	
27511853.29	-24.78	0.00	
27511854.14	-24.99	0.00	
27511855.02	-25.12	0.00	
27511855.88	-25.02	0.00	
27511856.74	-24.93	0.00	
27511857.60	-24.84	0.00	
27511858.47	-25.16	0.00	
27511859.33	-25.25	0.00	
27511860.19	-25.03	0.00	
27511861.06	-24.81	0.00	
27511861.92	-24.94	0.00	
27511862.78	-24.87	0.00	
27511863.66	-25.07	0.00	
27511864.53	-25.28	0.00	
27511865.38	-25.03	0.00	
27511866.25	-24.97	0.00	
27511867.11	-24.40	0.00	
27511867.97	-24.88	0.00	
27511868.83	-24.84	0.00	
27511869.69	-24.87	0.00	
27511870.56	-24.74	0.00	
27511871.42	-24.74	0.00	
27511872.28	-24.75	0.00	
27511873.15	-24.53	0.00	
27511874.02	-24.71	0.00	
27511874.87	-24.77	0.00	
27511875.73	-24.69	0.00	
27511876.60	-25.00	0.00	
27511877.47	-24.65	0.00	
27511878.33	-24.79	0.00	
27511879.19	-24.76	0.00	
27511880.07	-24.71	0.00	
27511880.94	-25.11	0.00	
27511881.81	-25.09	0.00	
27511882.68	-24.71	0.00	
27511883.55	-24.53	0.00	
27511884.40	-24.85	0.00	
27511885.26	-24.51	0.00	
27511886.12	-24.67	0.00	
27511886.99	-24.49	0.00	
27511887.86	-24.35	0.00	
27511888.72	-24.28	0.00	
27511889.60	-24.74	0.00	
27511890.48	-24.43	0.00	
27511891.34	-25.08	0.00	
27511892.21	-24.52	0.00	
27511893.07	-24.23	0.00	
27511893.92	-24.60	0.00	
27511894.78	-24.40	0.00	
27511895.63	-24.44	0.00	
27511896.50	-24.24	0.00	
27511897.37	-24.47	0.00	
27511898.23	-24.58	0.00	
27511899.09	-24.21	0.00	
27511899.95	-24.63	0.00	
27511900.81	-24.38	0.00	
27511901.67	-24.21	0.00	
27511902.53	-24.78	0.00	
27511903.40	-24.34	0.00	
27511904.28	-24.37	0.00	
27511905.13	-24.41	0.00	
27511905.99	-24.64	0.00	
27511906.84	-24.23	0.00	
27511907.71	-24.57	0.00	
27511908.57	-24.72	0.00	
27511909.44	-24.40	0.00	
27511910.31	-24.45	0.00	
27511911.16	-24.81	0.00	
27511912.03	-24.55	0.00	
27511912.90	-24.29	0.00	
27511913.77	-24.30	0.00	
27511914.63	-24.55	0.00	
27511915.50	-24.29	0.00	
27511916.36	-24.40	0.00	
27511917.22	-24.14	0.00	
27511918.09	-24.46	0.00	
27511918.96	-24.51	0.00	
27511919.83	-24.42	0.00	
27511920.70	-24.73	0.00	
27511921.57	-24.25	0.00	
27511922.44	-24.05	0.00	
27511923.30	-24.27	0.00	
27511924.17	-24.30	0.00	
27511925.02	-24.33	0.00	
27511925.88	-24.27	0.00	
27511926.75	-24.17	0.00	
27511927.61	-24.35	0.00	
27511928.47	-24.14	0.00	
27511929.33	-24.51	0.00	
27511930.18	-24.19	0.00	
27511931.04	-24.39	0.00	
27511931.92	-24.25	0.00	
27511932.78	-24.24	0.00	
27511933.63	-24.35	0.00	
27511934.49	-24.35	0.00	
27511935.37	-24.34	0.00	
27511936.25	-24.15	0.00	
27511937.12	-24.24	0.00	
27511937.99	-23.87	0.00	
27511938.85	-24.14	0.00	
27511939.71	-24.00	0.00	
27511940.56	-24.06	0.00	
27511941.42	-23.99	0.00	
27511942.29	-23.95	0.00	
27511943.18	-24.07	0.00	
27511944.04	-24.15	0.00	
27511944.90	-23.95	0.00	
27511945.79	-23.78	0.00	
27511946.77	-23.90	0.00	
27511947.64	-23.90	0.00	
27511948.50	-24.07	0.00	
27511949.37	-24.04	0.00	
27511950.23	-23.43	0.00	
27511951.10	-24.33	0.00	
27511951.96	-24.29	0.00	
27511952.84	-24.33	0.00	
27511953.70	-23.87	0.00	
27511954.56	-23.89	0.00	
27511955.41	-23.56	0.00	
27511956.28	-23.83	0.00	
27511957.15	-23.81	0.00	
27511958.00	-23.96	0.00	
27511958.87	-23.79	0.00	
27511959.73	-24.03	0.00	
27511960.59	-23.77	0.00	
27511961.45	-23.67	0.00	
27511962.32	-23.96	0.00	
27511963.18	-24.31	0.00	
27511964.03	-24.00	0.00	
27511964.90	-23.51	0.00	
27511965.77	-24.12	0.00	
27511966.65	-24.20	0.00	
27511967.51	-24.18	0.00	
27511968.37	-24.13	0.00	
27511969.23	-24.35	0.00	
27511970.09	-24.09	0.00	
27511970.95	-23.97	0.00	
27511971.82	-24.07	0.00	
27511972.68	-23.78	0.00	
27511973.54	-23.77	0.00	
27511974.42	-23.77	0.00	
27511975.29	-23.84	0.00	
27511976.15	-24.36	0.00	
27511977.01	-24.23	0.00	
27511977.87	-23.65	0.00	
27511978.73	-24.11	0.00	
27511979.60	-24.16	0.00	
27511980.46	-24.04	0.00	
27511981.32	-23.72	0.00	
27511982.19	-23.72	0.00	
27511983.07	-23.60	0.00	
27511983.92	-24.06	0.00	
27511984.79	-24.11	0.00	
27511985.66	-23.69	0.00	
27511986.52	-23.81	0.00	
27511987.38	-23.70	0.00	
27511988.26	-23.79	0.00	
27511989.13	-23.72	0.00	
27511990.00	-23.91	0.00	
27511990.86	-24.09	0.00	
27511991.71	-24.06	0.00	
27511992.59	-23.90	0.00	
27511993.45	-23.98	0.00	
27511994.30	-23.72	0.00	
27511995.17	-23.75	0.00	
27511996.03	-23.89	0.00	
27511996.89	-23.46	0.00	
27511997.75	-24.03	0.00	
27511998.63	-23.90	0.00	
27511999.50	-24.10	0.00	
27512000.36	-23.89	0.00	
27512001.22	-23.56	0.00	
27512002.08	-23.88	0.00	
27512002.96	-23.89	0.00	
27512003.82	-23.47	0.00	
27512004.68	-23.64	0.00	
27512005.54	-24.06	0.00	
27512006.41	-23.93	0.00	
27512007.27	-23.83	0.00	
27512008.14	-23.59	0.00	
27512009.01	-23.83	0.00	
27512009.87	-23.53	0.00	
27512010.72	-23.57	0.00	
27512011.58	-23.82	0.00	
27512012.45	-23.72	0.00	
27512013.32	-23.76	0.00	
27512014.19	-23.73	0.00	
27512015.07	-23.62	0.00	
27512015.93	-23.56	0.00	
27512016.79	-23.65	0.00	
27512017.65	-23.73	0.00	
27512018.51	-23.96	0.00	
27512019.37	-24.07	0.00	
27512020.22	-23.77	0.00	
27512021.09	-23.61	0.00	
27512021.95	-23.83	0.00	
27512022.82	-23.56	0.00	
27512023.68	-23.45	0.00	
27512024.53	-23.96	0.00	
27512025.40	-23.52	0.00	
27512026.27	-23.56	0.00	
27512027.14	-23.49	0.00	
27512028.00	-23.66	0.00	
27512028.86	-23.73	0.00	
27512029.73	-23.90	0.00	
27512030.61	-23.85	0.00	
27512031.48	-23.64	0.00	
27512032.35	-23.96	0.00	
27512033.22	-23.45	0.00	
27512034.08	-23.66	0.00	
27512034.94	-23.97	0.00	
27512035.80	-24.02	0.00	
27512036.66	-23.72	0.00	
27512037.52	-23.83	0.00	
27512038.40	-23.53	0.00	
27512039.27	-23.91	0.00	
27512040.13	-23.69	0.00	
27512040.99	-23.92	0.00	
27512041.85	-23.67	0.00	
27512042.73	-23.82	0.00	
27512043.59	-23.75	0.00	
27512044.45	-23.64	0.00	
27512045.32	-23.80	0.00	
27512046.18	-23.66	0.00	
27512047.04	-23.66	0.00	
27512047.91	-23.57	0.00	
27512048.79	-23.41	0.00	
27512049.64	-23.72	0.00	
27512050.50	-23.58	0.00	
27512051.36	-23.71	0.00	
27512052.22	-23.54	0.00	
27512053.08	-23.76	0.00	
27512053.95	-23.84	0.00	
27512054.81	-23.72	0.00	
27512055.67	-23.44	0.00	
27512056.54	-23.62	0.00	
27512057.40	-23.78	0.00	
27512058.26	-23.61	0.00	
27512059.12	-23.84	0.00	
27512059.99	-23.49	0.00	
27512060.84	-23.64	0.00	
27512061.71	-23.50	0.00	
27512062.57	-23.64	0.00	
27512063.43	-23.81	0.00	
27512064.29	-23.57	0.00	
27512065.16	-23.40	0.00	
27512066.02	-23.74	0.00	
27512066.88	-23.62	0.00	
27512067.74	-23.47	0.00	
27512068.60	-23.60	0.00	
27512069.47	-23.37	0.00	
27512070.33	-23.37	0.00	
27512071.20	-23.85	0.00	
27512072.08	-23.63	0.00	
27512072.95	-23.50	0.00	
27512073.82	-23.31	0.00	
27512074.68	-23.46	0.00	
27512075.55	-23.68	0.00	
27512076.41	-23.44	0.00	
27512077.28	-23.36	0.00	
27512078.14	-23.71	0.00	
27512079.02	-23.69	0.00	
27512079.89	-23.61	0.00	
27512080.75	-23.66	0.00	
27512081.63	-23.76	0.00	
27512082.50	-23.98	0.00	
27512083.35	-23.66	0.00	
27512084.21	-23.45	0.00	
27512085.07	-23.39	0.00	
27512085.94	-23.58	0.00	
27512086.80	-23.63	0.00	
27512087.67	-23.89	0.00	
27512088.55	-23.71	0.00	
27512089.42	-23.28	0.00	
27512090.30	-23.58	0.00	
27512091.16	-23.68	0.00	
27512092.02	-23.57	0.00	
27512092.88	-23.55	0.00	
27512093.75	-23.41	0.00	
27512094.62	-23.47	0.00	
27512095.49	-23.58	0.00	
27512096.34	-23.54	0.00	
27512097.21	-23.33	0.00	
27512098.07	-23.62	0.00	
27512098.94	-23.41	0.00	
27512099.79	-23.43	0.00	
27512100.66	-23.85	0.00	
27512101.52	-23.65	0.00	
27512102.38	-23.28	0.00	
27512103.25	-23.47	0.00	
27512104.12	-23.37	0.00	
27512105.00	-23.51	0.00	
27512105.86	-23.50	0.00	
27512106.72	-23.29	0.00	
27512107.58	-23.68	0.00	
27512108.45	-23.39	0.00	
27512109.32	-23.46	0.00	
27512110.19	-23.44	0.00	
27512111.06	-23.43	0.00	
27512111.92	-23.56	0.00	
27512112.78	-23.34	0.00	
27512113.63	-23.42	0.00	
27512114.50	-23.39	0.00	
27512115.36	-23.53	0.00	
27512116.24	-23.64	0.00	
27512117.12	-23.32	0.00	
27512118.01	-23.20	0.00	
27512118.88	-23.29	0.00	
27512119.74	-23.60	0.00	
27512120.61	-23.81	0.00	
27512121.47	-23.33	0.00	
27512122.34	-23.57	0.00	
27512123.20	-23.09	0.00	
27512124.06	-23.87	0.00	
27512124.92	-23.81	0.00	
27512125.81	-23.63	0.00	
27512126.67	-23.43	0.00	
27512127.53	-23.63	0.00	
27512128.39	-23.79	0.00	
27512129.25	-23.51	0.00	
27512130.12	-23.17	0.00	
27512130.97	-23.28	0.00	
27512131.85	-23.17	0.00	
27512132.72	-23.58	0.00	
27512133.58	-23.40	0.00	
27512134.44	-23.66	0.00	
27512135.30	-23.30	0.00	
27512136.16	-23.37	0.00	
27512137.02	-23.10	0.00	
27512137.87	-23.43	0.00	
27512138.73	-23.58	0.00	
27512139.60	-23.60	0.00	
27512140.46	-23.44	0.00	
27512141.32	-23.25	0.00	
27512142.18	-23.74	0.00	
27512143.04	-23.77	0.00	
27512143.93	-23.76	0.00	
27512144.79	-23.53	0.00	
27512145.65	-23.50	0.00	
27512146.51	-23.63	0.00	
27512147.36	-23.59	0.00	
27512148.22	-23.07	0.00	
27512149.08	-23.17	0.00	
27512149.95	-23.44	0.00	
27512150.82	-23.43	0.00	
27512151.68	-23.43	0.00	
27512152.54	-23.60	0.00	
27512153.42	-23.32	0.00	
27512154.28	-23.28	0.00	
27512155.15	-23.84	0.00	
27512156.02	-23.42	0.00	
27512156.89	-23.76	0.00	
27512157.74	-23.37	0.00	
27512158.61	-22.92	0.00	
27512159.48	-23.53	0.00	
27512160.34	-23.38	0.00	
27512161.21	-23.47	0.00	
27512162.08	-23.44	0.00	
27512162.94	-23.47	0.00	
27512163.83	-23.58	0.00	
27512164.71	-23.23	0.00	
27512165.56	-23.43	0.00	
27512166.42	-23.40	0.00	
27512167.29	-23.71	0.00	
27512168.14	-23.31	0.00	
27512169.00	-23.53	0.00	
27512169.86	-23.26	0.00	
27512170.72	-23.61	0.00	
27512171.58	-23.54	0.00	
27512172.43	-23.39	0.00	
27512173.29	-23.43	0.00	
27512174.15	-23.48	0.00	
27512175.02	-23.14	0.00	
27512175.88	-23.48	0.00	
27512176.74	-23.16	0.00	
27512177.60	-23.13	0.00	
27512178.46	-23.38	0.00	
27512179.32	-23.48	0.00	
27512180.17	-23.69	0.00	
27512181.04	-23.33	0.00	
27512181.91	-23.56	0.00	
27512182.76	-23.23	0.00	
27512183.61	-23.75	0.00	
27512184.47	-23.17	0.00	
27512185.35	-23.02	0.00	
27512186.22	-23.46	0.00	
27512187.08	-23.48	0.00	
27512187.95	-23.27	0.00	
27512188.82	-23.85	0.00	
27512189.69	-23.37	0.00	
27512190.56	-23.29	0.00	
27512191.42	-23.56	0.00	
27512192.30	-23.63	0.00	
27512193.16	-23.45	0.00	
27512194.02	-23.21	0.00	
27512194.87	-23.36	0.00	
27512195.73	-23.83	0.00	
27512196.60	-23.48	0.00	
27512197.46	-23.31	0.00	
27512198.32	-23.34	0.00	
27512199.18	-23.45	0.00	
27512200.05	-23.56	0.00	
27512200.92	-23.35	0.00	
27512201.80	-23.56	0.00	
27512202.68	-23.30	0.00	
27512203.54	-23.19	0.00	
27512204.42	-23.07	0.00	
27512205.30	-23.52	0.00	
27512206.18	-23.79	0.00	
27512207.04	-23.40	0.00	
27512207.91	-23.59	0.00	
27512208.77	-23.58	0.00	
27512209.63	-23.65	0.00	
27512210.49	-23.59	0.00	
27512211.36	-23.48	0.00	
27512212.23	-23.44	0.00	
27512213.10	-23.02	0.00	
27512213.98	-23.65	0.00	
27512214.84	-23.14	0.00	
27512215.71	-23.55	0.00	
27512216.56	-23.09	0.00	
27512217.42	-23.75	0.00	
27512218.28	-23.59	0.00	
27512219.13	-23.38	0.00	
27512220.01	-23.61	0.00	
27512220.87	-23.46	0.00	
27512221.74	-23.29	0.00	
27512222.60	-23.75	0.00	
27512223.46	-23.26	0.00	
27512224.33	-23.33	0.00	
27512225.19	-23.24	0.00	
27512226.06	-23.17	0.00	
27512226.92	-23.21	0.00	
27512227.78	-23.51	0.00	
27512228.65	-23.28	0.00	
27512229.52	-23.39	0.00	
27512230.38	-23.08	0.00	
27512231.26	-23.07	0.00	
27512232.13	-23.48	0.00	
27512233.00	-23.66	0.00	
27512233.86	-23.17	0.00	
27512234.72	-23.43	0.00	
27512235.60	-23.32	0.00	
27512236.46	-23.72	0.00	
27512237.33	-23.15	0.00	
27512238.18	-23.06	0.00	
27512239.07	-23.35	0.00	
27512239.94	-23.45	0.00	
27512240.82	-23.42	0.00	
27512241.68	-23.31	0.00	
27512242.53	-23.26	0.00	
27512243.39	-23.36	0.00	
27512244.25	-22.80	0.00	
27512245.11	-23.23	0.00	
27512245.97	-23.36	0.00	
27512246.83	-22.89	0.00	
27512247.70	-23.72	0.00	
27512248.56	-23.35	0.00	
27512249.43	-23.66	0.00	
27512250.28	-23.51	0.00	
27512251.15	-23.26	0.00	
27512252.01	-23.24	0.00	
27512252.88	-23.44	0.00	
27512253.74	-23.26	0.00	
27512254.60	-23.19	0.00	
27512255.47	-23.55	0.00	
27512256.33	-22.96	0.00	
27512257.19	-22.95	0.00	
27512258.06	-23.21	0.00	
27512258.92	-23.53	0.00	
27512259.78	-23.42	0.00	
27512260.64	-22.84	0.00	
27512261.51	-23.79	0.00	
27512262.38	-23.72	0.00	
27512263.25	-23.38	0.00	
27512264.12	-23.10	0.00	
27512264.99	-23.41	0.00	
27512265.85	-23.83	0.00	
27512266.70	-23.41	0.00	
27512267.57	-23.46	0.00	
27512268.43	-23.17	0.00	
27512269.31	-23.22	0.00	
27512270.17	-23.39	0.00	
27512271.03	-23.34	0.00	
27512271.88	-23.63	0.00	
27512272.73	-23.56	0.00	
27512273.59	-23.23	0.00	
27512274.46	-23.34	0.00	
27512275.33	-23.34	0.00	
27512276.19	-23.42	0.00	
27512277.05	-23.30	0.00	
27512277.91	-23.34	0.00	
27512278.78	-23.57	0.00	
27512279.63	-23.45	0.00	
27512280.50	-23.53	0.00	
27512281.35	-23.30	0.00	
27512282.21	-23.31	0.00	
27512283.08	-23.28	0.00	
27512283.95	-23.55	0.00	
27512284.80	-23.48	0.00	
27512285.67	-23.30	0.00	
27512286.54	-23.60	0.00	
27512287.39	-23.08	0.00	
27512288.26	-23.40	0.00	
27512289.11	-23.44	0.00	
27512289.97	-23.64	0.00	
27512290.84	-23.63	0.00	
27512291.70	-22.95	0.00	
27512292.56	-23.00	0.00	
27512293.42	-23.44	0.00	
27512294.28	-23.45	0.00	
27512295.13	-23.69	0.00	
27512295.99	-23.45	0.00	
27512296.86	-23.46	0.00	
27512297.72	-23.46	0.00	
27512298.58	-23.27	0.00	
27512299.44	-23.33	0.00	
27512300.31	-23.68	0.00	
27512301.17	-23.33	0.00	
27512302.03	-23.60	0.00	
27512302.90	-23.32	0.00	
27512303.77	-23.34	0.00	
27512304.64	-23.37	0.00	
27512305.50	-23.30	0.00	
27512306.38	-23.30	0.00	
27512307.24	-23.14	0.00	
27512308.10	-23.35	0.00	
27512308.96	-23.20	0.00	
27512309.82	-23.64	0.00	
27512310.68	-23.17	0.00	
27512311.54	-23.22	0.00	
27512312.40	-23.55	0.00	
27512313.27	-23.74	0.00	
27512314.13	-23.53	0.00	
27512314.99	-23.46	0.00	
27512315.85	-23.53	0.00	
27512316.70	-23.54	0.00	
27512317.57	-23.25	0.00	
27512318.43	-23.35	0.00	
27512319.29	-23.15	0.00	
27512320.16	-23.74	0.00	
27512321.02	-23.62	0.00	
27512321.89	-23.04	0.00	
27512322.75	-23.59	0.00	
27512323.61	-23.05	0.00	
27512324.49	-23.56	0.00	
27512325.35	-23.54	0.00	
27512326.21	-23.44	0.00	
27512327.06	-23.43	0.00	
27512327.92	-23.05	0.00	
27512328.78	-23.54	0.00	
27512329.65	-23.35	0.00	
27512330.52	-23.19	0.00	
27512331.39	-23.78	0.00	
27512332.26	-23.24	0.00	
27512333.14	-23.18	0.00	
27512334.00	-23.30	0.00	
27512334.88	-23.21	0.00	
27512335.74	-23.44	0.00	
27512336.61	-23.46	0.00	
27512337.48	-23.29	0.00	
27512338.33	-23.85	0.00	
27512339.21	-23.53	0.00	
27512340.06	-23.24	0.00	
27512340.93	-23.37	0.00	
27512341.80	-23.43	0.00	
27512342.66	-23.09	0.00	
27512343.52	-23.30	0.00	
27512344.37	-23.43	0.00	
27512345.24	-23.45	0.00	
27512346.10	-23.67	0.00	
27512346.96	-23.31	0.00	
27512347.83	-23.29	0.00	
27512348.69	-23.52	0.00	
27512349.55	-23.42	0.00	
27512350.40	-23.18	0.00	
27512351.26	-23.31	0.00	
27512352.12	-23.33	0.00	
27512352.98	-23.16	0.00	
27512353.84	-23.42	0.00	
27512354.71	-23.45	0.00	
27512355.58	-23.43	0.00	
27512356.45	-23.40	0.00	
27512357.33	-23.40	0.00	
27512358.20	-23.64	0.00	
27512359.07	-23.22	0.00	
27512359.93	-22.90	0.00	
27512360.81	-23.35	0.00	
27512361.67	-23.26	0.00	
27512362.55	-23.24	0.00	
27512363.41	-23.34	0.00	
27512364.27	-23.38	0.00	
27512365.12	-23.66	0.00	
27512365.98	-23.26	0.00	
27512366.84	-23.19	0.00	
27512367.70	-23.35	0.00	
27512368.57	-23.33	0.00	
27512369.43	-23.34	0.00	
27512370.29	-23.57	0.00	
27512371.16	-23.64	0.00	
27512372.02	-23.35	0.00	
27512372.89	-23.45	0.00	
27512373.76	-23.55	0.00	
27512374.63	-23.48	0.00	
27512375.49	-23.69	0.00	
27512376.34	-23.43	0.00	
27512377.20	-23.40	0.00	
27512378.07	-23.22	0.00	
27512378.93	-23.28	0.00	
27512379.80	-23.89	0.00	
27512380.66	-23.88	0.00	
27512381.54	-23.32	0.00	
27512382.40	-23.40	0.00	
27512383.26	-23.62	0.00	
27512384.13	-23.49	0.00	
27512385.02	-23.42	0.00	
27512385.89	-22.99	0.00	
27512386.75	-23.39	0.00	
27512387.62	-23.17	0.00	
27512388.49	-23.50	0.00	
27512389.36	-23.58	0.00	
27512390.23	-23.42	0.00	
27512391.10	-23.42	0.00	
27512391.96	-23.23	0.00	
27512392.84	-23.26	0.00	
27512393.72	-23.08	0.00	
27512394.59	-23.52	0.00	
27512395.45	-23.14	0.00	
27512396.32	-23.47	0.00	
27512397.18	-23.38	0.00	
27512398.04	-23.14	0.00	
27512398.89	-23.29	0.00	
27512399.76	-23.39	0.00	
27512400.64	-23.53	0.00	
27512401.50	-23.18	0.00	
27512402.37	-23.26	0.00	
27512403.24	-23.33	0.00	
27512404.10	-23.35	0.00	
27512404.96	-23.24	0.00	
27512405.82	-23.06	0.00	
27512406.69	-23.32	0.00	
27512407.57	-23.47	0.00	
27512408.44	-23.20	0.00	
27512409.32	-23.47	0.00	
27512410.18	-23.31	0.00	
27512411.04	-23.15	0.00	
27512411.92	-23.10	0.00	
27512412.77	-23.94	0.00	
27512413.63	-23.09	0.00	
27512414.49	-23.44	0.00	
27512415.37	-22.83	0.00	
27512416.23	-23.40	0.00	
27512417.09	-23.34	0.00	
27512417.95	-23.56	0.00	
27512418.81	-23.23	0.00	
27512419.66	-23.34	0.00	
27512420.53	-23.48	0.00	
27512421.39	-23.11	0.00	
27512422.26	-23.49	0.00	
27512423.12	-23.62	0.00	
27512423.99	-23.22	0.00	
27512424.84	-23.42	0.00	
